tile_global,class,page,page_local,stem,obj_idx,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,image,rendered,mean_miou,poor
4439,mango,1,14,mango001T(6),0,374,238,540,465,images\mango001T(6).jpg,True,0.7763446458760392,False
4440,mango,1,15,mango001T(7),0,306,308,550,484,images\mango001T(7).jpg,True,0.741596367481834,False
4441,mango,1,16,mango001T(8),0,389,258,549,489,images\mango001T(8).jpg,True,0.744244862093426,False
4442,mango,1,17,mango002S(1),0,441,337,606,470,images\mango002S(1).jpg,True,0.6970283957016119,False
4443,mango,1,18,mango002S(10),0,421,299,640,429,images\mango002S(10).jpg,True,0.7383663663711134,False
4444,mango,1,19,mango002S(2),0,428,352,675,485,images\mango002S(2).jpg,True,0.7507300767057365,False
4445,mango,1,20,mango002S(3),0,474,295,657,434,images\mango002S(3).jpg,True,0.7874919741884674,False
4446,mango,1,21,mango002S(4),0,425,324,667,468,images\mango002S(4).jpg,True,0.7399318360109013,False
4447,mango,1,22,mango002S(5),0,448,259,691,392,images\mango002S(5).jpg,True,0.7265110130178815,False
4448,mango,1,23,mango002S(6),0,423,294,598,426,images\mango002S(6).jpg,True,0.7438138465715971,False
4449,mango,1,24,mango002S(7),0,428,287,675,422,images\mango002S(7).jpg,True,0.7454236298515555,False
4450,mango,1,25,mango002S(8),0,455,266,634,402,images\mango002S(8).jpg,True,0.762534603617109,False
4451,mango,1,26,mango002S(9),0,440,290,677,416,images\mango002S(9).jpg,True,0.7612262922519252,False
4452,mango,1,27,mango002T(1),0,356,285,613,471,images\mango002T(1).jpg,True,0.7479117894460889,False
4453,mango,1,28,mango002T(10),0,392,263,534,468,images\mango002T(10).jpg,True,0.7409993834726656,False
4454,mango,1,29,mango002T(2),0,420,234,606,492,images\mango002T(2).jpg,True,0.749082455787391,False
4455,mango,1,30,mango002T(3),0,327,246,572,421,images\mango002T(3).jpg,True,0.7474714403432616,False
4456,mango,1,31,mango002T(4),0,383,277,584,557,images\mango002T(4).jpg,True,0.7312024825848111,False
4457,mango,1,32,mango002T(5),0,391,223,586,475,images\mango002T(5).jpg,True,0.7188043491920082,False
4458,mango,1,33,mango002T(6),0,287,255,527,437,images\mango002T(6).jpg,True,0.7394477755545315,False
4459,mango,1,34,mango002T(7),0,416,250,587,493,images\mango002T(7).jpg,True,0.7585512323576935,False
4460,mango,1,35,mango002T(8),0,342,245,575,415,images\mango002T(8).jpg,True,0.7411989126639047,False
4461,mango,1,36,mango002T(9),0,429,237,585,456,images\mango002T(9).jpg,True,0.7199962797619048,False
4462,mango,1,37,mango003S(1),0,391,219,552,305,images\mango003S(1).jpg,True,0.7034504370773544,False
4463,mango,1,38,mango003S(10),0,479,239,698,408,images\mango003S(10).jpg,True,0.750870620975663,False
4464,mango,1,39,mango003S(11),0,433,235,632,390,images\mango003S(11).jpg,True,0.7364460849028927,False
4465,mango,1,40,mango003S(2),0,444,274,710,424,images\mango003S(2).jpg,True,0.7209444612970735,False
4466,mango,1,41,mango003S(3),0,454,253,725,412,images\mango003S(3).jpg,True,0.7220215935044699,False
4467,mango,1,42,mango003S(4),0,424,245,675,396,images\mango003S(4).jpg,True,0.7858925522746376,False
4468,mango,1,43,mango003S(5),0,437,272,708,429,images\mango003S(5).jpg,True,0.7426367752454139,False
4469,mango,1,44,mango003S(6),0,455,308,710,463,images\mango003S(6).jpg,True,0.7585093408651866,False
4470,mango,1,45,mango003S(7),0,433,277,705,444,images\mango003S(7).jpg,True,0.7539490881213313,False
4471,mango,1,46,mango003S(8),0,437,279,700,432,images\mango003S(8).jpg,True,0.7334134332710422,False
4472,mango,1,47,mango003S(9),0,473,221,757,393,images\mango003S(9).jpg,True,0.721702036466248,False
4473,mango,1,48,mango003T(1),0,323,236,561,400,images\mango003T(1).jpg,True,0.7633109001076335,False
4474,mango,1,49,mango003T(10),0,324,186,526,459,images\mango003T(10).jpg,True,0.731024829317376,False
4475,mango,1,50,mango003T(11),0,335,234,512,477,images\mango003T(11).jpg,True,0.6854731845853945,False
4476,mango,1,51,mango003T(2),0,392,199,655,388,images\mango003T(2).jpg,True,0.7395270204074409,False
4477,mango,1,52,mango003T(3),0,405,179,607,454,images\mango003T(3).jpg,True,0.691751770936736,False
4478,mango,1,53,mango003T(4),0,429,225,629,494,images\mango003T(4).jpg,True,0.7191662362919848,False
4479,mango,1,54,mango003T(5),0,416,217,609,486,images\mango003T(5).jpg,True,0.7407457297449754,False
4480,mango,1,55,mango003T(6),0,398,179,593,445,images\mango003T(6).jpg,True,0.7362463833721016,False
4481,mango,1,56,mango003T(7),0,404,192,589,441,images\mango003T(7).jpg,True,0.7277962819834844,False
4482,mango,1,57,mango003T(8),0,302,247,469,468,images\mango003T(8).jpg,True,0.7087787912337902,False
4483,mango,1,58,mango003T(9),0,384,267,531,452,images\mango003T(9).jpg,True,0.6988051947729367,False
4484,mango,1,59,mango004S(1),0,452,335,598,416,images\mango004S(1).jpg,True,0.7618522348758933,False
4485,mango,1,60,mango004S(10),0,471,293,600,365,images\mango004S(10).jpg,True,0.7547735801093602,False
4486,mango,1,61,mango004S(2),0,462,327,624,409,images\mango004S(2).jpg,True,0.7382017955019702,False
4487,mango,1,62,mango004S(3),0,419,312,582,391,images\mango004S(3).jpg,True,0.6989380081300813,False
4488,mango,1,63,mango004S(4),0,468,348,624,425,images\mango004S(4).jpg,True,0.7684511142358257,False
4489,mango,1,64,mango004S(5),0,435,328,591,402,images\mango004S(5).jpg,True,0.7587546289661731,False
4490,mango,1,65,mango004S(6),0,467,347,573,420,images\mango004S(6).jpg,True,0.7618568768483254,False
4491,mango,1,66,mango004S(7),0,388,353,543,436,images\mango004S(7).jpg,True,0.7392258469287989,False
4492,mango,1,67,mango004S(8),0,445,318,596,398,images\mango004S(8).jpg,True,0.7381046297334377,False
4493,mango,1,68,mango004S(9),0,440,330,593,407,images\mango004S(9).jpg,True,0.7910512848761352,False
4494,mango,1,69,mango004T(1),0,427,230,563,417,images\mango004T(1).jpg,True,0.730654311020365,False
4495,mango,1,70,mango004T(10),0,409,311,559,414,images\mango004T(10).jpg,True,0.7144313483303549,False
4496,mango,1,71,mango004T(2),0,508,243,666,465,images\mango004T(2).jpg,True,0.7345655875370936,False
4497,mango,1,72,mango004T(3),0,461,291,608,498,images\mango004T(3).jpg,True,0.7642286613606688,False
4498,mango,1,73,mango004T(4),0,412,317,541,507,images\mango004T(4).jpg,True,0.7440391695492821,False
4499,mango,1,74,mango004T(5),0,428,325,553,508,images\mango004T(5).jpg,True,0.7879717900672332,False
4500,mango,1,75,mango004T(6),0,425,240,616,369,images\mango004T(6).jpg,True,0.7525557417790447,False
4501,mango,1,76,mango004T(7),0,481,228,623,438,images\mango004T(7).jpg,True,0.7401525096844684,False
4502,mango,1,77,mango004T(8),0,484,228,626,432,images\mango004T(8).jpg,True,0.7761482019682356,False
4503,mango,1,78,mango004T(9),0,476,322,631,534,images\mango004T(9).jpg,True,0.7472388660941909,False
4504,mango,1,79,mango005S(1),0,465,370,646,460,images\mango005S(1).jpg,True,0.7601050384572225,False
4505,mango,1,80,mango005S(10),0,468,326,670,418,images\mango005S(10).jpg,True,0.7371361397223466,False
4506,mango,2,1,mango005S(11),0,476,326,664,420,images\mango005S(11).jpg,True,0.7557865507826026,False
4507,mango,2,2,mango005S(12),0,511,355,692,445,images\mango005S(12).jpg,True,0.7624950130161086,False
4508,mango,2,3,mango005S(2),0,466,321,654,409,images\mango005S(2).jpg,True,0.7316329637996712,False
4509,mango,2,4,mango005S(3),0,430,323,617,414,images\mango005S(3).jpg,True,0.7366312649730781,False
4510,mango,2,5,mango005S(4),0,455,332,640,421,images\mango005S(4).jpg,True,0.758765152099738,False
4511,mango,2,6,mango005S(5),0,462,355,650,446,images\mango005S(5).jpg,True,0.6985073258559947,False
4512,mango,2,7,mango005S(6),0,439,308,620,400,images\mango005S(6).jpg,True,0.7345145366966999,False
4513,mango,2,8,mango005S(7),0,443,352,630,446,images\mango005S(7).jpg,True,0.7487575807554205,False
4514,mango,2,9,mango005S(8),0,452,278,639,365,images\mango005S(8).jpg,True,0.7648876242528055,False
4515,mango,2,10,mango005S(9),0,473,331,664,419,images\mango005S(9).jpg,True,0.7169049120114028,False
4516,mango,2,11,mango005T(1),0,435,222,556,410,images\mango005T(1).jpg,True,0.7462814669319164,False
4517,mango,2,12,mango005T(10),0,439,235,571,435,images\mango005T(10).jpg,True,0.732821020645636,False
4518,mango,2,13,mango005T(11),0,435,276,552,462,images\mango005T(11).jpg,True,0.7931386523698288,False
4519,mango,2,14,mango005T(12),0,444,285,564,471,images\mango005T(12).jpg,True,0.7575625787104447,False
4520,mango,2,15,mango005T(2),0,461,302,573,485,images\mango005T(2).jpg,True,0.765675775047934,False
4521,mango,2,16,mango005T(3),0,414,201,525,387,images\mango005T(3).jpg,True,0.7416191685962443,False
4522,mango,2,17,mango005T(4),0,405,294,516,483,images\mango005T(4).jpg,True,0.746559038012676,False
4523,mango,2,18,mango005T(5),0,411,216,534,408,images\mango005T(5).jpg,True,0.7470631803825958,False
4524,mango,2,19,mango005T(6),0,376,221,496,411,images\mango005T(6).jpg,True,0.7296697034237707,False
4525,mango,2,20,mango005T(7),0,486,274,614,473,images\mango005T(7).jpg,True,0.7430060042094702,False
4526,mango,2,21,mango005T(8),0,450,202,573,400,images\mango005T(8).jpg,True,0.7540566572330218,False
4527,mango,2,22,mango005T(9),0,471,282,595,482,images\mango005T(9).jpg,True,0.7381870374721716,False
4528,mango,2,23,mango006S(1),0,434,327,640,427,images\mango006S(1).jpg,True,0.7586017009676869,False
4529,mango,2,24,mango006S(10),0,466,338,662,432,images\mango006S(10).jpg,True,0.7616780607511054,False
4530,mango,2,25,mango006S(11),0,461,299,657,398,images\mango006S(11).jpg,True,0.748612524422726,False
4531,mango,2,26,mango006S(12),0,452,295,659,394,images\mango006S(12).jpg,True,0.739285058918403,False
4532,mango,2,27,mango006S(13),0,446,271,653,371,images\mango006S(13).jpg,True,0.7584065385525425,False
4533,mango,2,28,mango006S(14),0,468,306,684,405,images\mango006S(14).jpg,True,0.7424852623512849,False
4534,mango,2,29,mango006S(2),0,469,275,685,372,images\mango006S(2).jpg,True,0.7349723788003875,False
4535,mango,2,30,mango006S(3),0,456,323,667,422,images\mango006S(3).jpg,True,0.7550898443002627,False
4536,mango,2,31,mango006S(4),0,441,329,635,423,images\mango006S(4).jpg,True,0.785364606462024,False
4537,mango,2,32,mango006S(5),0,467,279,684,378,images\mango006S(5).jpg,True,0.7482967489209351,False
4538,mango,2,33,mango006S(6),0,467,281,681,378,images\mango006S(6).jpg,True,0.7687480322113873,False
4539,mango,2,34,mango006S(7),0,486,271,699,368,images\mango006S(7).jpg,True,0.7936866324017504,False
4540,mango,2,35,mango006S(8),0,450,298,666,396,images\mango006S(8).jpg,True,0.7113655323814208,False
4541,mango,2,36,mango006S(9),0,476,286,684,381,images\mango006S(9).jpg,True,0.7492963034230475,False
4542,mango,2,37,mango006T(1),0,407,312,533,508,images\mango006T(1).jpg,True,0.7357515632751876,False
4543,mango,2,38,mango006T(10),0,423,231,547,439,images\mango006T(10).jpg,True,0.7593295473420469,False
4544,mango,2,39,mango006T(11),0,446,274,587,492,images\mango006T(11).jpg,True,0.724669772555717,False
4545,mango,2,40,mango006T(12),0,409,261,524,444,images\mango006T(12).jpg,True,0.780171579496559,False
4546,mango,2,41,mango006T(13),0,401,236,538,445,images\mango006T(13).jpg,True,0.7539648051027202,False
4547,mango,2,42,mango006T(14),0,462,251,605,483,images\mango006T(14).jpg,True,0.7397721015034302,False
4548,mango,2,43,mango006T(2),0,382,215,521,437,images\mango006T(2).jpg,True,0.7520143948782732,False
4549,mango,2,44,mango006T(3),0,409,220,555,440,images\mango006T(3).jpg,True,0.7041435163809113,False
4550,mango,2,45,mango006T(4),0,455,226,611,478,images\mango006T(4).jpg,True,0.7424356500418747,False
4551,mango,2,46,mango006T(5),0,467,248,620,491,images\mango006T(5).jpg,True,0.7237659852032885,False
4552,mango,2,47,mango006T(6),0,417,184,574,419,images\mango006T(6).jpg,True,0.7397484205371965,False
4553,mango,2,48,mango006T(7),0,446,237,587,460,images\mango006T(7).jpg,True,0.6948192959013941,False
4554,mango,2,49,mango006T(8),0,443,244,570,437,images\mango006T(8).jpg,True,0.6895643150020998,False
4555,mango,2,50,mango006T(9),0,389,222,530,436,images\mango006T(9).jpg,True,0.7282444049358765,False
4556,mango,2,51,mango007S(1),0,459,299,630,381,images\mango007S(1).jpg,True,0.7735186774261138,False
4557,mango,2,52,mango007S(10),0,426,286,592,370,images\mango007S(10).jpg,True,0.7422431490691663,False
4558,mango,2,53,mango007S(11),0,427,283,594,374,images\mango007S(11).jpg,True,0.7468051868363054,False
4559,mango,2,54,mango007S(12),0,394,277,556,364,images\mango007S(12).jpg,True,0.7355716871045996,False
4560,mango,2,55,mango007S(13),0,430,295,594,378,images\mango007S(13).jpg,True,0.7816467244658734,False
4561,mango,2,56,mango007S(2),0,467,269,641,359,images\mango007S(2).jpg,True,0.7400500250948255,False
4562,mango,2,57,mango007S(3),0,442,329,603,418,images\mango007S(3).jpg,True,0.7593774220996179,False
4563,mango,2,58,mango007S(4),0,448,302,608,379,images\mango007S(4).jpg,True,0.8066855688687093,False
4564,mango,2,59,mango007S(5),0,450,289,618,378,images\mango007S(5).jpg,True,0.7531019749024849,False
4565,mango,2,60,mango007S(6),0,443,252,567,339,images\mango007S(6).jpg,True,0.7436791141180592,False
4566,mango,2,61,mango007S(7),0,411,283,575,368,images\mango007S(7).jpg,True,0.75939306204392,False
4567,mango,2,62,mango007S(8),0,425,330,591,412,images\mango007S(8).jpg,True,0.780933652110587,False
4568,mango,2,63,mango007S(9),0,421,273,590,362,images\mango007S(9).jpg,True,0.7630271529518329,False
4569,mango,2,64,mango007T(1),0,443,283,569,463,images\mango007T(1).jpg,True,0.7729345785428048,False
4570,mango,2,65,mango007T(10),0,477,247,599,423,images\mango007T(10).jpg,True,0.7333630945153622,False
4571,mango,2,66,mango007T(11),0,464,239,599,413,images\mango007T(11).jpg,True,0.7148739090298758,False
4572,mango,2,67,mango007T(12),0,510,228,660,425,images\mango007T(12).jpg,True,0.6991061370728966,False
4573,mango,2,68,mango007T(13),0,437,273,561,457,images\mango007T(13).jpg,True,0.768496363483365,False
4574,mango,2,69,mango007T(2),0,443,246,577,433,images\mango007T(2).jpg,True,0.7346577806426797,False
4575,mango,2,70,mango007T(3),0,456,280,588,466,images\mango007T(3).jpg,True,0.7581941082809148,False
4576,mango,2,71,mango007T(4),0,460,264,590,447,images\mango007T(4).jpg,True,0.7456345199340889,False
4577,mango,2,72,mango007T(5),0,426,289,546,457,images\mango007T(5).jpg,True,0.741593139545752,False
4578,mango,2,73,mango007T(6),0,514,292,711,431,images\mango007T(6).jpg,True,0.7563644489776675,False
4579,mango,2,74,mango007T(7),0,471,330,607,517,images\mango007T(7).jpg,True,0.7435364425337636,False
4580,mango,2,75,mango007T(8),0,484,238,617,417,images\mango007T(8).jpg,True,0.7178463741896577,False
4581,mango,2,76,mango007T(9),0,453,240,585,427,images\mango007T(9).jpg,True,0.7058259805614402,False
4582,mango,2,77,mango008S(1),0,413,228,611,323,images\mango008S(1).jpg,True,0.756850698112782,False
4583,mango,2,78,mango008S(2),0,427,254,624,352,images\mango008S(2).jpg,True,0.7533151164936946,False
4584,mango,2,79,mango008S(3),0,409,265,601,365,images\mango008S(3).jpg,True,0.7601671793464347,False
4585,mango,2,80,mango008S(4),0,413,225,602,323,images\mango008S(4).jpg,True,0.7791113320353471,False
4586,mango,3,1,mango008S(5),0,418,218,607,319,images\mango008S(5).jpg,True,0.7208374219126948,False
4587,mango,3,2,mango008S(6),0,429,252,628,345,images\mango008S(6).jpg,True,0.7640953912303218,False
4588,mango,3,3,mango008S(7),0,424,256,622,355,images\mango008S(7).jpg,True,0.7617914157481647,False
4589,mango,3,4,mango008S(8),0,417,227,617,325,images\mango008S(8).jpg,True,0.7472878617183127,False
4590,mango,3,5,mango008T(1),0,449,264,589,460,images\mango008T(1).jpg,True,0.7076099881692425,False
4591,mango,3,6,mango008T(2),0,473,219,645,472,images\mango008T(2).jpg,True,0.7210435379371198,False
4592,mango,3,7,mango008T(3),0,473,267,625,492,images\mango008T(3).jpg,True,0.7066654954915146,False
4593,mango,3,8,mango008T(4),0,441,270,589,502,images\mango008T(4).jpg,True,0.7241172428452048,False
4594,mango,3,9,mango008T(5),0,511,218,673,456,images\mango008T(5).jpg,True,0.6821151942300901,False
4595,mango,3,10,mango008T(6),0,451,261,590,479,images\mango008T(6).jpg,True,0.7350064692537192,False
4596,mango,3,11,mango008T(7),0,477,278,621,487,images\mango008T(7).jpg,True,0.714148756367158,False
4597,mango,3,12,mango008T(8),0,407,236,536,425,images\mango008T(8).jpg,True,0.7212244262906494,False
4598,mango,3,13,mango009S(1),0,523,388,714,530,images\mango009S(1).jpg,True,0.7569176605034327,False
4599,mango,3,14,mango009S(10),0,483,348,662,489,images\mango009S(10).jpg,True,0.7468830343170132,False
4600,mango,3,15,mango009S(11),0,483,327,738,453,images\mango009S(11).jpg,True,0.7412310661994587,False
4601,mango,3,16,mango009S(12),0,526,335,705,455,images\mango009S(12).jpg,True,0.7415480012878906,False
4602,mango,3,17,mango009S(13),0,481,340,735,460,images\mango009S(13).jpg,True,0.7258129072497614,False
4603,mango,3,18,mango009S(2),0,446,328,710,452,images\mango009S(2).jpg,True,0.7234923947434135,False
4604,mango,3,19,mango009S(3),0,499,331,692,458,images\mango009S(3).jpg,True,0.7511984147931934,False
4605,mango,3,20,mango009S(4),0,463,315,712,438,images\mango009S(4).jpg,True,0.7389863665072356,False
4606,mango,3,21,mango009S(5),0,498,338,697,465,images\mango009S(5).jpg,True,0.7758917507289316,False
4607,mango,3,22,mango009S(6),0,476,344,757,466,images\mango009S(6).jpg,True,0.7630694986975048,False
4608,mango,3,23,mango009S(7),0,463,311,715,434,images\mango009S(7).jpg,True,0.7610577144038975,False
4609,mango,3,24,mango009S(8),0,516,308,700,438,images\mango009S(8).jpg,True,0.7543174197436413,False
4610,mango,3,25,mango009S(9),0,476,368,731,493,images\mango009S(9).jpg,True,0.7393092648049873,False
4611,mango,3,26,mango009T(1),0,423,289,650,436,images\mango009T(1).jpg,True,0.7311590285220826,False
4612,mango,3,27,mango009T(10),0,409,298,620,448,images\mango009T(10).jpg,True,0.7237730311333388,False
4613,mango,3,28,mango009T(11),0,425,207,569,403,images\mango009T(11).jpg,True,0.7508912388359692,False
4614,mango,3,29,mango009T(12),0,453,280,667,427,images\mango009T(12).jpg,True,0.7343547938382564,False
4615,mango,3,30,mango009T(13),0,440,266,603,497,images\mango009T(13).jpg,True,0.7311031357949601,False
4616,mango,3,31,mango009T(2),0,446,177,588,384,images\mango009T(2).jpg,True,0.7481052418181577,False
4617,mango,3,32,mango009T(3),0,443,276,648,410,images\mango009T(3).jpg,True,0.7187951240810131,False
4618,mango,3,33,mango009T(4),0,441,211,577,406,images\mango009T(4).jpg,True,0.7284571972499327,False
4619,mango,3,34,mango009T(5),0,396,261,616,410,images\mango009T(5).jpg,True,0.7533174259067961,False
4620,mango,3,35,mango009T(6),0,505,224,670,462,images\mango009T(6).jpg,True,0.7558734294928136,False
4621,mango,3,36,mango009T(7),0,466,197,616,416,images\mango009T(7).jpg,True,0.7408224706384747,False
4622,mango,3,37,mango009T(8),0,431,252,632,395,images\mango009T(8).jpg,True,0.7267447996741269,False
4623,mango,3,38,mango009T(9),0,437,204,577,404,images\mango009T(9).jpg,True,0.765474370331667,False
4624,mango,3,39,mango010S(1),0,494,261,628,359,images\mango010S(1).jpg,True,0.793913693478134,False
4625,mango,3,40,mango010S(10),0,486,254,626,353,images\mango010S(10).jpg,True,0.7527109588975829,False
4626,mango,3,41,mango010S(11),0,434,253,646,358,images\mango010S(11).jpg,True,0.7325242965025054,False
4627,mango,3,42,mango010S(2),0,445,253,651,355,images\mango010S(2).jpg,True,0.7741306177615881,False
4628,mango,3,43,mango010S(3),0,459,263,589,369,images\mango010S(3).jpg,True,0.7691481023116227,False
4629,mango,3,44,mango010S(4),0,468,244,683,350,images\mango010S(4).jpg,True,0.7561608120058134,False
4630,mango,3,45,mango010S(5),0,483,239,619,337,images\mango010S(5).jpg,True,0.7569546687613142,False
4631,mango,3,46,mango010S(6),0,436,244,646,350,images\mango010S(6).jpg,True,0.7535692534955543,False
